0,GLOBAL,/home/labaccount/11-2-17/mlsa/test/test3/ex2.c,fclose,fp-0x22b5a60
1,GLOBAL,/home/labaccount/11-2-17/mlsa/test/test3/ex2.c,fopen,<ex2.py>,<r>
2,GLOBAL,/home/labaccount/11-2-17/mlsa/test/test3/ex2.c,printf,undefined_num_of_arguments
3,GLOBAL,/home/labaccount/11-2-17/mlsa/test/test3/ex2.c,Py_Initialize
4,GLOBAL,/home/labaccount/11-2-17/mlsa/test/test3/ex2.c,Py_Finalize
5,GLOBAL,/home/labaccount/11-2-17/mlsa/test/test3/ex2.c,PyRun_SimpleFileExFlags,fp-0x22b5920,<ex2.py>,<0>,<0>
