0,GLOBAL,depositCheck,takePictureOfCheck
1,GLOBAL,/home/labaccount/7-6-17/mlsa/test/test3/Deposit.py,getAccountNumber
2,GLOBAL,/home/labaccount/7-6-17/mlsa/test/test3/Deposit.py,getPIN
3,GLOBAL,/home/labaccount/7-6-17/mlsa/test/test3/Deposit.py,getAmount
4,GLOBAL,/home/labaccount/7-6-17/mlsa/test/test3/Deposit.py,depositCheck,accountNumber-26,pin-26,amount-26
5,GLOBAL,/home/labaccount/7-6-17/mlsa/test/test3/Deposit.py,printConfirmation
