0,GLOBAL,/home/labaccount/11-2-17/mlsa/test/test3/ex5.c,fopen,<ex4.py>,<r>
1,GLOBAL,/home/labaccount/11-2-17/mlsa/test/test3/ex5.c,PyDict_New
2,GLOBAL,/home/labaccount/11-2-17/mlsa/test/test3/ex5.c,PyDict_SetItemString,my_dict-0x1dfbfb0,<key1>,'Py_BuildValue'
3,GLOBAL,/home/labaccount/11-2-17/mlsa/test/test3/ex5.c,PyDict_SetItemString,my_dict-0x1dfc1c8,<key2>,'Py_BuildValue'
4,GLOBAL,/home/labaccount/11-2-17/mlsa/test/test3/ex5.c,PyDict_SetItemString,my_dict-0x1dfc438,<key3>,'Py_BuildValue'
5,GLOBAL,/home/labaccount/11-2-17/mlsa/test/test3/ex5.c,Py_BuildValue,undefined_num_of_arguments
6,GLOBAL,/home/labaccount/11-2-17/mlsa/test/test3/ex5.c,Py_BuildValue,undefined_num_of_arguments
7,GLOBAL,/home/labaccount/11-2-17/mlsa/test/test3/ex5.c,Py_BuildValue,undefined_num_of_arguments
8,GLOBAL,/home/labaccount/11-2-17/mlsa/test/test3/ex5.c,PyModule_AddObject,my_module-0x1dfc738,<my_dict>,my_dict-0x1dfc738
9,GLOBAL,/home/labaccount/11-2-17/mlsa/test/test3/ex5.c,Py_Initialize
10,GLOBAL,/home/labaccount/11-2-17/mlsa/test/test3/ex5.c,Py_Finalize
11,GLOBAL,/home/labaccount/11-2-17/mlsa/test/test3/ex5.c,/home/labaccount/11-2-17/mlsa/test/test3/ex5.py
12,GLOBAL,/home/labaccount/11-2-17/mlsa/test/test3/ex5.c,PyImport_AddModule,<my_module>
