1,?,?
2,?,?
3,?,?
4,?,?
5,?,?
6,fp,?
7,fp,?
8,fp,?
9,fp,?
10,fp,?
11,fp,?
12,fp,ex2.py
13,fp,ex2.py
14,fp,ex2.py
15,fp,ex2.py
16,?,?
17,fp,ex2.py
18,fp,ex2.py
19,?,?
20,?,?,fp,ex2.py
21,?,?,fp,ex2.py
22,?,?,fp,ex2.py
