0,GLOBAL,/home/labaccount/11-2-17/mlsa/test/test3/ex1.c,fclose,fp-0x217e130
1,GLOBAL,/home/labaccount/11-2-17/mlsa/test/test3/ex1.c,fopen,<ex1.py>,<r>
2,GLOBAL,/home/labaccount/11-2-17/mlsa/test/test3/ex1.c,Py_Initialize
3,GLOBAL,/home/labaccount/11-2-17/mlsa/test/test3/ex1.c,Py_Finalize
4,GLOBAL,/home/labaccount/11-2-17/mlsa/test/test3/ex1.c,PyRun_SimpleFileExFlags,fp-0x217dff0,<ex1.py>,<0>,<0>
