/home/labaccount/11-2-17/mlsa/IG/example/Ball/Ball.cpp,MEMBER,Ball,4
/home/labaccount/11-2-17/mlsa/IG/example/Ball/Ball.cpp,MEMBER,getX,0
/home/labaccount/11-2-17/mlsa/IG/example/Ball/Ball.cpp,MEMBER,getY,0
/home/labaccount/11-2-17/mlsa/IG/example/Ball/Ball.cpp,MEMBER,setX,1
/home/labaccount/11-2-17/mlsa/IG/example/Ball/Ball.cpp,MEMBER,setY,1
/home/labaccount/11-2-17/mlsa/IG/example/Ball/Ball.cpp,MEMBER,getXSpeed,0
/home/labaccount/11-2-17/mlsa/IG/example/Ball/Ball.cpp,MEMBER,getYSpeed,0
/home/labaccount/11-2-17/mlsa/IG/example/Ball/Ball.cpp,MEMBER,setXSpeed,1
/home/labaccount/11-2-17/mlsa/IG/example/Ball/Ball.cpp,MEMBER,setYSpeed,1
/home/labaccount/11-2-17/mlsa/IG/example/Ball/Ball.cpp,MEMBER,setXY,2
/home/labaccount/11-2-17/mlsa/IG/example/Ball/Ball.cpp,MEMBER,setXYSpeed,2
/home/labaccount/11-2-17/mlsa/IG/example/Ball/Ball.cpp,MEMBER,move,0
/home/labaccount/11-2-17/mlsa/IG/example/Ball/Ball.cpp,MEMBER,print,0
/home/labaccount/11-2-17/mlsa/IG/example/Ball/Bmain.cpp,GLOBAL,main,0
