0x2b453a0,GLOBAL,Date::isValidDate,isLeapYear,y
0x2b49838,GLOBAL,Date::getDayOfWeek,isLeapYear,y
0x2b4a300,MEMBER,Date::Date,Date::setDate,y,m,d
0x2b4a6b8,MEMBER,Date::setDate,Date::setYear,y
0x2b4a778,MEMBER,Date::setDate,Date::setMonth,m
0x2b4a838,MEMBER,Date::setDate,Date::setDay,d
0x2b4c2a8,GLOBAL,Date::setDay,isLeapYear
0x2b4cc10,GLOBAL,Date::print,getDayOfWeek
0x2b4fc98,GLOBAL,Date::nextDay,isLeapYear
0x2b50c80,GLOBAL,Date::previousDay,isLeapYear
0x2b51f98,GLOBAL,Date::nextMonth,isLeapYear
0x2b52cf8,GLOBAL,Date::previousMonth,isLeapYear
0x2b537c0,GLOBAL,Date::nextYear,isLeapYear
0x2b540e0,GLOBAL,Date::previousYear,isLeapYear
