/home/labaccount/11-2-17/mlsa/IG/example/Factory/Factory.cpp,MEMBER,getPrice
/home/labaccount/11-2-17/mlsa/IG/example/Factory/Factory.cpp,MEMBER,~Pizza
/home/labaccount/11-2-17/mlsa/IG/example/Factory/Factory.cpp,MEMBER,operator
/home/labaccount/11-2-17/mlsa/IG/example/Factory/Factory.cpp,MEMBER,Pizza
/home/labaccount/11-2-17/mlsa/IG/example/Factory/Factory.cpp,MEMBER,~HamAndMushroomPizza
/home/labaccount/11-2-17/mlsa/IG/example/Factory/Factory.cpp,MEMBER,HamAndMushroomPizza
/home/labaccount/11-2-17/mlsa/IG/example/Factory/Factory.cpp,MEMBER,~DeluxePizza
/home/labaccount/11-2-17/mlsa/IG/example/Factory/Factory.cpp,MEMBER,DeluxePizza
/home/labaccount/11-2-17/mlsa/IG/example/Factory/Factory.cpp,MEMBER,~HawaiianPizza
/home/labaccount/11-2-17/mlsa/IG/example/Factory/Factory.cpp,MEMBER,HawaiianPizza
/home/labaccount/11-2-17/mlsa/IG/example/Factory/Factory.cpp,MEMBER,createPizza
/home/labaccount/11-2-17/mlsa/IG/example/Factory/Factory.cpp,GLOBAL,pizza_information
/home/labaccount/11-2-17/mlsa/IG/example/Factory/Factory.cpp,GLOBAL,main
