0x31308b0,GLOBAL,/home/labaccount/11-2-17/mlsa/IG/example/Lab3/Lab3.cpp,rand
0x3132ed0,GLOBAL,/home/labaccount/11-2-17/mlsa/IG/example/Lab3/Lab3.cpp,Search,UNOP,UNOP
0x31331e0,GLOBAL,/home/labaccount/11-2-17/mlsa/IG/example/Lab3/Lab3.cpp,printf,<< oops pthread_create returned error code %d\n >>,status
0x3133380,GLOBAL,/home/labaccount/11-2-17/mlsa/IG/example/Lab3/Lab3.cpp,exit,UNOP
0x31339b0,GLOBAL,/home/labaccount/11-2-17/mlsa/IG/example/Lab3/Lab3.cpp,pthread_join,threads[],UNOP
