0x258a680,GLOBAL,/home/labaccount/11-2-17/mlsa/IG/example/HW5/HW5.cpp,get_numbers,arrayA,size_a
0x258a7b8,GLOBAL,/home/labaccount/11-2-17/mlsa/IG/example/HW5/HW5.cpp,get_numbers,arrayB,size_b
0x258afa0,GLOBAL,/home/labaccount/11-2-17/mlsa/IG/example/HW5/HW5.cpp,convert,arrayA,a,size_a
0x258b138,GLOBAL,/home/labaccount/11-2-17/mlsa/IG/example/HW5/HW5.cpp,convert,arrayB,b,size_b
0x258b380,GLOBAL,/home/labaccount/11-2-17/mlsa/IG/example/HW5/HW5.cpp,add,a,b,c,size_a,size_b
0x258b560,GLOBAL,/home/labaccount/11-2-17/mlsa/IG/example/HW5/HW5.cpp,output,c,size_c
0x258e220,GLOBAL,get_numbers,exit,1
