/home/labaccount/11-2-17/mlsa/IG/example/Summation/Summation.c,GLOBAL,create
/home/labaccount/11-2-17/mlsa/IG/example/Summation/Summation.c,GLOBAL,insert
/home/labaccount/11-2-17/mlsa/IG/example/Summation/Summation.c,GLOBAL,add
/home/labaccount/11-2-17/mlsa/IG/example/Summation/Summation.c,GLOBAL,computesum
/home/labaccount/11-2-17/mlsa/IG/example/Summation/Summation.c,GLOBAL,display
/home/labaccount/11-2-17/mlsa/IG/example/Summation/Summation.c,GLOBAL,main
