/home/labaccount/11-2-17/mlsa/IG/example/SnakeAndLadder/SnakeAndLadder.cpp,GLOBAL,graph,3
/home/labaccount/11-2-17/mlsa/IG/example/SnakeAndLadder/SnakeAndLadder.cpp,GLOBAL,sohaib,0
/home/labaccount/11-2-17/mlsa/IG/example/SnakeAndLadder/SnakeAndLadder.cpp,GLOBAL,ladder,4
/home/labaccount/11-2-17/mlsa/IG/example/SnakeAndLadder/SnakeAndLadder.cpp,GLOBAL,cp1,2
/home/labaccount/11-2-17/mlsa/IG/example/SnakeAndLadder/SnakeAndLadder.cpp,GLOBAL,cp2,2
/home/labaccount/11-2-17/mlsa/IG/example/SnakeAndLadder/SnakeAndLadder.cpp,GLOBAL,snake,4
/home/labaccount/11-2-17/mlsa/IG/example/SnakeAndLadder/SnakeAndLadder.cpp,GLOBAL,setplayer,2
/home/labaccount/11-2-17/mlsa/IG/example/SnakeAndLadder/SnakeAndLadder.cpp,MEMBER,dice,0
/home/labaccount/11-2-17/mlsa/IG/example/SnakeAndLadder/SnakeAndLadder.cpp,MEMBER,rolldice,0
/home/labaccount/11-2-17/mlsa/IG/example/SnakeAndLadder/SnakeAndLadder.cpp,MEMBER,dice,3
/home/labaccount/11-2-17/mlsa/IG/example/SnakeAndLadder/SnakeAndLadder.cpp,MEMBER,player1,0
/home/labaccount/11-2-17/mlsa/IG/example/SnakeAndLadder/SnakeAndLadder.cpp,MEMBER,returna,0
/home/labaccount/11-2-17/mlsa/IG/example/SnakeAndLadder/SnakeAndLadder.cpp,MEMBER,reseta,1
/home/labaccount/11-2-17/mlsa/IG/example/SnakeAndLadder/SnakeAndLadder.cpp,MEMBER,minusa,1
/home/labaccount/11-2-17/mlsa/IG/example/SnakeAndLadder/SnakeAndLadder.cpp,MEMBER,player1,3
/home/labaccount/11-2-17/mlsa/IG/example/SnakeAndLadder/SnakeAndLadder.cpp,MEMBER,player2,0
/home/labaccount/11-2-17/mlsa/IG/example/SnakeAndLadder/SnakeAndLadder.cpp,MEMBER,returnb,0
/home/labaccount/11-2-17/mlsa/IG/example/SnakeAndLadder/SnakeAndLadder.cpp,MEMBER,minusb,1
/home/labaccount/11-2-17/mlsa/IG/example/SnakeAndLadder/SnakeAndLadder.cpp,MEMBER,resetb,1
/home/labaccount/11-2-17/mlsa/IG/example/SnakeAndLadder/SnakeAndLadder.cpp,MEMBER,player2,3
/home/labaccount/11-2-17/mlsa/IG/example/SnakeAndLadder/SnakeAndLadder.cpp,GLOBAL,main,0
