0x3462580,GLOBAL,/home/labaccount/11-2-17/mlsa/IG/example/FinalLabNocg/FinalLab.cpp,system,0x34624d8
0x34624d8,MEMBER,/home/labaccount/11-2-17/mlsa/IG/example/FinalLabNocg/FinalLab.cpp,OBJ.c_str
0x3478480,MEMBER,/home/labaccount/11-2-17/mlsa/IG/example/FinalLabNocg/FinalLab.cpp,OBJ.void
0x34786f0,GLOBAL,/home/labaccount/11-2-17/mlsa/IG/example/FinalLabNocg/FinalLab.cpp,atoi,0x3478640
0x3478640,MEMBER,/home/labaccount/11-2-17/mlsa/IG/example/FinalLabNocg/FinalLab.cpp,OBJ.c_str
0x34787d0,MEMBER,/home/labaccount/11-2-17/mlsa/IG/example/FinalLabNocg/FinalLab.cpp,OBJ.push_back,k
0x3478dd0,MEMBER,/home/labaccount/11-2-17/mlsa/IG/example/FinalLabNocg/FinalLab.cpp,OBJ.size
0x34794b0,GLOBAL,/home/labaccount/11-2-17/mlsa/IG/example/FinalLabNocg/FinalLab.cpp,ilogb,temp
0x3479ad0,MEMBER,/home/labaccount/11-2-17/mlsa/IG/example/FinalLabNocg/FinalLab.cpp,OBJ.open,<<excel.txt>>
0x3479d00,MEMBER,/home/labaccount/11-2-17/mlsa/IG/example/FinalLabNocg/FinalLab.cpp,OBJ.is_open
0x34841b8,MEMBER,/home/labaccount/11-2-17/mlsa/IG/example/FinalLabNocg/FinalLab.cpp,OBJ.close
0x3484820,GLOBAL,/home/labaccount/11-2-17/mlsa/IG/example/FinalLabNocg/FinalLab.cpp,system,"<<awk -F\"":\"" '{printf \""%-25s %-20s %-20s\\n\"" $1$2$3}' excel.txt>>"
