0x1fc14c0,GLOBAL,/home/labaccount/11-2-17/mlsa/IG/example/LeapYear/LeapYear.cpp,enter_date,month,day,year
0x1fc1640,GLOBAL,/home/labaccount/11-2-17/mlsa/IG/example/LeapYear/LeapYear.cpp,date_checker,month,day,year
0x1fc8150,GLOBAL,date_checker,leap_year,year
