0x1a02270,GLOBAL,printIntArray,printf,<< \t%d  >>,a[]
0x1a02470,GLOBAL,printIntArray,printf,<< \n >>
0x1a025d0,GLOBAL,printIntArray,printf,<< \n >>
0x1a02ad8,GLOBAL,getIntArray,printf,<< Enter integer [%d to terminate] :  >>,sentinel
0x1a02c70,GLOBAL,getIntArray,scanf,<< %d >>,UNOP
0x1a03f00,GLOBAL,getIntArray,printf,<< array is full\n >>
